13	4162738	4165860	118938149
4	12520219	12535736	110522116
4	12548411	12549119	110522117
4	12794904	12798111	110522114
4	12545956	12547113	110522115
4	12893185	12922602	110522112
1	35922982	35938680	110522113
4	12820195	12827767	110522110
4	12574316	12581049	110522111
20	10609747	10668872	110498936
20	10703381	10704272	110498937
20	9506374	9513698	110498934
20	9548938	9552737	110498935
20	9440645	9468339	110498932
2	87907499	87911415	110498933
20	9401074	9430866	110498931
20	10826764	10828429	110498938
20	10829218	10837113	110498939
20	15696372	15707560	110499049
20	15630588	15637109	110499048
20	15607645	15612040	110499045
20	15278768	15282727	110499044
17	7209499	7210822	118940245
2	88398637	88567065	110499041
20	14856302	14863712	110499040
20	14884536	14898008	110499042
13	36757108	36760119	118938281
7	21224552	21243191	110527482
13	36770875	36774178	118938282
12	51453362	51520396	110537745
12	51414096	51450808	110537744
12	51590185	51674907	110537747
12	51547730	51587891	110537746
12	51320552	51338631	110537741
12	51219862	51285315	110537740
2	21805611	21812352	110537743
12	51363089	51403182	110537742
13	40270524	40273859	118938286
13	64952654	64963823	110487107
2	32095531	32218170	110487106
12	94553645	94686176	110487108
11	9003582	9048881	118937301
11	9077881	9090446	118937302
11	9116777	9147452	118937307
2	97494344	97496498	118937309
7	5346088	5415724	110511234
6	80431533	80468572	110511230
21	5563222	5598052	110511233
21	5496219	5561423	110511232
5	33307555	33313830	110523641
5	33193166	33199520	110523640
5	33446540	33470017	110523643
5	33373798	33380186	110523642
5	77875620	77901062	110524617
5	77871765	77874843	110524616
1	44856908	44886958	110523647
5	33830706	33844121	110523646
5	33846773	34088984	110523649
5	33800292	33831611	110523648
5	77925215	77939001	110524619
1	51850982	51886676	110524618
5	80288087	80302020	118936654
6	7125399	7127205	118936655
6	39679494	39715116	118936657
4	7822852	7833326	118936650
4	9357988	9379045	118936651
6	48327868	48331446	118936658
6	63032929	63035742	118936659
5	20923014	20944043	110523397
5	20898121	20910637	110523395
5	20843391	20851224	110523394
5	20390530	20414156	110523393
5	20051393	20381619	110523391
24	7022975	7026660	110503613
5	21007925	21018966	110523399
5	20952149	20991376	110523398
16	18396477	18409234	100136345
6	44436292	44501179	100136347
31	25615192	25616315	100136346
2	81498587	81515506	100136341
7	22678448	22679952	100136340
12	8246010	8252914	100136343
10	60758519	60765411	100136342
28	9008953	9056383	110508457
13	37841660	37844391	110486272
1	14251389	14304106	110486273
13	37647097	37651150	110486270
13	37748605	37771147	110486271
13	37869674	37874854	110486276
13	37881072	37899356	110486277
13	37844727	37847523	110486274
15	63233774	63254079	110490580
2	29685855	29697686	110486279
15	66220119	66304441	110490589
1	15922503	15975856	110490588
Y	37284368	37296541	110510188
Y	37270550	37276372	110510189
Y	35556740	35655280	110510184
Y	37384321	37388247	110510185
Y	37351989	37358604	110510186
Y	35507047	35524067	110510180
22	52205398	52215794	110501988
Y	35528171	35536303	110510183
1	57622267	57765398	110525562
6	23911741	23914297	110525563
6	23857854	23884968	110525560
6	23888654	23911739	110525561
6	23970088	23972273	110525566
6	24032069	24041920	110525567
6	23943886	23948503	110525565
6	24024546	24031999	110525568
6	24042520	24046202	110525569
9	70082681	70084515	118966109
9	68890470	68894840	118966104
16	40954862	40983875	110491980
16	41038562	41178338	110491981
16	40985863	41039671	110491982
16	41071551	41075809	110491983
2	56091212	56136350	110491985
16	41230602	41240310	110491986
16	41262830	41278997	110491987
16	41249937	41253783	110491988
16	41242965	41248039	110491989
18	37758788	37796944	110496134
5	40272938	40307876	110522939
5	39411380	39502640	110522935
5	39808813	39813908	110522936
5	38683954	38867942	110522930
5	39134289	39148124	110522931
5	39190465	39191487	110522932
5	39331157	39338343	110522933
26	24702453	24714587	110506458
16	23782451	23824888	110491676
16	23827897	23832458	110491677
16	23727468	23766887	110491674
16	23504896	23551796	110491673
16	23404993	23427173	110491670
16	23430867	23488782	110491671
16	23856243	23889619	110491678
16	23897621	23901382	110491679
2	65975745	66031253	110494008
17	48307825	48329446	110494009
17	48235904	48241232	110494006
17	48243616	48255126	110494007
17	48152982	48179263	110494004
17	48194992	48235191	110494005
17	48088319	48101279	110494002
17	48103537	48147244	110494003
17	48079524	48086528	110494000
2	65943159	65958750	110494001
2	70769140	70773282	110495350
7	1223413	1247319	110495354
19	63050817	63103044	110498588
18	6395094	6399366	110495359
7	897860	900950	110495358
2	86555475	86564249	110498585
19	55104319	55106565	110498583
18	23338757	23362793	110495850
19	45509268	45510014	110498581
14	40754056	40813444	110489239
14	42368435	42377369	110489238
14	38744090	38968665	110489233
14	38847546	38852309	110489232
2	38942222	38952111	110489231
14	37938126	37986700	110489230
14	39212232	39260855	110489237
14	40950986	40970449	110489236
14	40861900	40926734	110489235
18	23587611	23651133	110495854
18	23570431	23586847	110495855
22	47856330	47877746	110517324
17	10471943	10516317	110517322
12	38766085	38767556	118937882
12	32472658	32475120	118937881
15	26761940	26810579	110489893
19	49171450	49192439	110498054
19	49200093	49218555	110498056
3	23820422	23832249	110514668
19	49129670	49155002	110498053
19	48793238	48806154	110498052
23	3325040	3520011	110514665
19	49457082	49460760	110498059
19	49366907	49455407	110498058
4	46805112	46838543	118964506
4	46795704	46800273	118964505
4	44834743	44835087	118964504
4	42854483	42858670	118964503
4	42773672	42777781	118964502
4	41840249	41841777	118964501
4	40130566	40131883	118964500
19	45663142	45672367	110497986
20	22865693	22874176	110499594
19	45672506	45682662	110497987
6	51232244	51288065	110526138
1	24808572	24819243	110516745
23	277610	840685	110516746
5	22711733	22717155	110523439
6	50963627	50970573	110526130
6	50980215	50984276	110526131
6	50991573	51017128	110526132
6	51031443	51075263	110526133
6	51018415	51031331	110526135
6	51113986	51128144	110526136
6	51159434	51225264	110526137
2	69870801	69892079	110494911
14	2619907	2658706	110488548
14	2707872	2718786	110488549
13	9120078	9123140	110494915
17	16741981	16745088	110494916
17	5312526	5321003	110494917
14	1107789	1116632	110488542
14	1511043	1517122	110488543
14	856007	859018	110488540
14	886467	894730	110488541
14	2340997	2516222	110488546
14	2615357	2616987	110488547
14	1957316	1961986	110488544
14	2311067	2321285	110488545
15	48609499	48635371	110490200
14	15084494	15089065	100653437
15	48744542	48747684	110490202
15	48784441	48813048	110490203
15	48757205	48767893	110490204
15	48775456	48783034	110490205
15	48769815	48775379	110490206
2	47134215	47205441	100653436
15	48748403	48750105	110490208
15	48750150	48752766	110490209
24	34661742	34666299	110503420
5	22067901	22087866	110523430
21	57279508	57536784	110500759
1	44233234	44236326	110523431
21	55109574	55115053	110500750
21	55121001	55131898	110500751
21	55277167	55295137	110500753
21	55590450	55592100	110500754
21	56238529	56455028	110500755
2	98613750	98633108	110500756
16	62926999	62951504	110492516
16	62959965	63008499	110492517
16	62683677	62707927	110492515
5	22177328	22179322	110523434
16	61814544	61943821	110492510
31	28890183	28919876	110504441
3	63894665	63900193	110504443
31	209941	221277	110504445
16	63014760	63038479	110492518
16	63212313	63337009	110492519
17	34785537	34788361	110493795
9	69643342	69745286	110531260
2	26581768	26585441	110539212
1	94073070	94089003	110515217
23	6376624	6394234	110515215
23	6367021	6376535	110515214
1	94010679	94040287	110515218
2	100438486	100444236	110501156
7	82859381	82860786	118965368
7	83056001	83056432	118965369
7	74153394	74153828	118965364
7	74166402	74189092	118965365
7	80222199	80224478	118965367
7	70057484	70063539	118965361
7	71788526	71791153	118965362
7	73407289	73451552	118965363
9	70881668	71091917	110531262
17	34962764	34970771	110493798
16	18898743	18909532	110491525
3	33277982	33284779	110518882
9	3345683	3408066	110518889
32	39059104	39074413	110487667
18	60374930	60401241	118941198
3	56683064	56818530	110520268
3	56832398	56844653	110520269
18	57480504	57495218	118941191
3	56600804	56650953	110520263
3	56495151	56578650	110520260
3	56463388	56494844	110520261
3	56668133	56680567	110520266
1	27566356	27575092	110520267
1	16555492	16562184	118941197
3	56652369	56667591	110520265
11	82623275	82626233	110536489
5	15610346	15679579	110523301
28	27512201	27517367	110508824
16	18823619	18853128	110491521
11	81148882	81171529	110536481
11	81001348	81022498	110536480
22	20338128	20343956	110502064
22	20379465	20660978	110502065
2	78024407	78025382	110502067
22	22239178	22636506	110502069
3	26438153	26446090	110516055
21	12965899	12970941	118942884
21	12970913	12974793	118942885
21	12391629	12421266	118942882
21	12844103	12860368	118942883
21	11888564	11891512	118942881
19	48513	51819	110516050
Y	37304199	37314162	100136950
17	32562175	32618463	100136952
16	46007696	46013110	118939542
12	82788554	82799758	100136955
27	29658317	29672478	110507152
27	29217865	29251545	110507151
27	29180624	29186077	110507150
27	15604169	15714610	110507155
27	30751075	31200797	110507154
24	18465399	18494798	110503927
27	14444379	14526200	110507158
17	80983250	80993527	110494685
15	31237613	31287177	110489994
21	48255526	48308373	110500607
20	42597760	42645259	110499498
18	30182232	30186368	118941129
14	34263847	34268820	100305299
18	58918319	58922019	100305298
3	15158592	15171917	100305293
11	51460438	51471151	100305292
13	65447116	65469851	100305291
27	24408627	24412324	100305290
7	58708278	58713630	100305297
31	21000210	21007419	100305296
13	38579499	38586997	100305295
Y	35505851	35507048	100305294
22	40775208	40813437	110501878
22	40835176	40882242	110501879
3	6953156	6953874	118944481
26	2856093	2905683	118944482
22	40451597	40494774	110501872
22	40494866	40500658	110501873
22	40357947	40418247	110501870
22	40439164	40449478	110501871
2	73456669	73578180	110501876
22	40745882	40758226	110501877
22	40550073	40558749	110501874
22	40675303	40684544	110501875
18	61732982	61747115	110496664
11	34559341	34712610	110535611
18	61859719	61867675	110496666
18	24114290	24116592	118941123
2	77295087	77306466	110496661
18	61690051	61708402	110496662
8	57697014	57700551	110530222
18	61957953	61968581	110496668
2	77386469	77682973	110496669
2	14870805	14882237	110535612
11	34782869	34789746	110535615
1	79935822	79946936	110530225
11	34810223	34978953	110535616
28	30144035	30187260	110508907
27	24418339	24430940	110507844
27	24543817	24563712	110507847
27	24492517	24493876	110507846
27	24430610	24456967	110507841
27	24392198	24408227	110507840
3	6656513	6656888	110507843
27	24457954	24488151	110507842
27	24769575	24853665	110507849
27	24575036	24647163	110507848
28	6366101	6372255	110508398
28	6416696	6456082	110508399
11	9357029	9405871	110535239
11	9247210	9260758	110535233
11	9053548	9074105	110535232
2	9239896	9243612	110535231
11	9215445	9238785	110535230
11	9278925	9296959	110535237
11	9276894	9279947	110535236
11	9264903	9270113	110535235
28	29981103	29984528	110508901
24	17835939	17837025	110503459
28	27751152	27820731	110508829
31	43577325	43887870	110505197
2	79103574	79151359	110497132
31	43165927	43276961	110505193
16	72278715	72285363	110492680
6	54639329	54669756	110526159
31	43663415	43669237	110505198
25	20843938	20850341	110505579
2	5980505	5983667	110505578
25	20855638	20872478	110505573
2	5922986	5925487	110505572
25	21101461	21135040	110505571
25	20711031	20726304	110505570
25	20970016	20976099	110505577
25	21071370	21095438	110505576
25	20814027	20839661	110505575
25	20851878	20855340	110505574
2	25294643	25325656	110534548
19	9811221	9821085	110534549
10	69329351	69345886	110534543
1	11903691	11906713	110534540
Y	34178831	34195217	110509440
10	69367641	69385665	110534546
10	69354230	69364079	110534547
Y	36371517	36383533	110509444
3	30861014	30881486	110518140
16	72536428	72540025	110492689
17	50590447	50629054	110494977
17	50488724	50500086	110494974
17	50239966	50247068	110494973
17	50400347	50402864	110494971
17	20826047	20832359	110487512
12	76485644	76488765	110538319
12	76478935	76485362	110538318
12	21164599	21212157	110537169
12	20961503	20964467	110537168
2	19597513	19599416	110537165
12	76734597	76747739	110538312
12	20932536	20933866	110537167
12	20933954	20938307	110537166
2	19703165	19706164	110537161
12	20804025	20846262	110537160
12	20891988	20912792	110537163
12	20862558	20888980	110537162
7	75988820	76046275	110528499
25	47265932	47301103	110506009
7	75530377	75542507	110528491
7	75485309	75491382	110528490
7	75589846	75640122	110528493
7	75573764	75584111	110528492
21	17344431	17655507	110499879
7	75674078	75705639	110528494
7	75732351	75891871	110528497
19	50243497	50265945	110498078
19	59720600	59732164	110498217
19	60888364	60937197	110498216
19	59969292	59989820	110498215
19	59739558	59760715	110498214
19	59657505	59698139	110498213
19	60311459	60328611	110498212
2	85845868	85900894	110498211
19	59220036	59227518	110498210
27	6334332	6341809	110507414
19	60031935	60034387	110498219
19	60405389	60446716	110498218
5	41961128	41985683	110523861
5	41924951	41939067	110523860
5	41939180	41943111	110523863
5	41951366	41960747	110523862
5	42025293	42032015	110523865
5	41986426	42003044	110523864
5	42033919	42035616	110523866
5	42257763	42265721	110523869
5	42209031	42257762	110523868
19	50072530	50100878	110498070
7	6022124	6039134	110528729
21	49456426	49461330	110500618
7	5890321	5902616	110528727
7	10421184	10423568	110528725
7	11655683	11730452	110528724
7	12287588	12352864	110528723
7	7270624	7283445	110528722
7	7295350	7311023	110528721
18	7891187	7946810	110528720
19	50220197	50243409	110498075
10	36141669	36183062	110533099
25	1920133	1944546	110505223
25	1751212	1761182	110505222
27	6456398	6467347	110507419
25	1761013	1874222	110505221
25	1719965	1724707	110505220
1	20180116	20187417	110505227
21	48915884	48975325	110500614
20	28525469	28534588	110499302
8	77478347	77541551	110530678
8	77543520	77547016	110530679
20	28536167	28548409	110499303
8	77353631	77356724	110530674
8	77462803	77467237	110530677
1	83407651	83442131	110530670
8	77273947	77277242	110530671
8	77372187	77377386	110530672
8	77312401	77344087	110530673
16	55920820	55946172	110492358
16	55955040	55965473	110492359
20	28478800	28525093	110499301
10	10742123	10760598	110533329
10	10201169	10507915	110533327
16	55811232	55823631	110492351
10	10155757	10184490	110533325
10	10146911	10155242	110533324
16	55885383	55888359	110492354
10	10140079	10145802	110533322
2	57302760	57310851	110492356
10	8629301	8635959	110533320
12	12247792	12282813	110536783
Y	5068599	5124878	110509538
12	12640927	12758875	110536786
20	28548493	28745581	110499304
12	12503059	12522639	110536785
12	13081400	13255741	110536788
12	13275169	13318946	110536789
6	17657066	17715306	110525352
31	26769225	26771760	110504427
Y	4822193	4852134	110509534
4	12348637	12368506	110522099
9	24711089	24721117	110531789
9	24872772	24952098	110531788
4	11979221	12075119	110522093
1	36005502	36032179	110522092
4	11954580	11974428	110522091
4	11903826	11950513	110522090
4	12397320	12417892	110522097
4	12369139	12398431	110522096
4	12218434	12264532	110522095
4	12209767	12213323	110522094
5	57989745	57998440	110524135
2	34317608	34324592	110488035
11	77468296	77475022	118937408
11	77540652	77542715	118937409
11	77240329	77260853	118937406
11	77529680	77531884	118937407
11	76617410	76662227	118937404
11	75902729	75907229	118937402
1	9731004	9737800	118937403
11	81364958	81367165	118937400
11	81764643	81787540	118937401
10	73361183	73362500	118936751
10	73592089	73597759	118936753
10	73390631	73395864	118936752
2	45171198	45171856	118936755
10	73407616	73418522	118936754
10	73497645	73502828	118936757
10	73552065	73556782	118936756
10	73522824	73524086	118936759
10	73463488	73466195	118936758
2	34740495	34759145	110488173
32	25472441	25479936	110488172
32	25459707	25461881	110488170
13	6152197	6167475	110512959
32	25995578	26002997	110488175
32	25528117	25529151	110488174
32	26124479	26167353	110488179
3	20648378	20652052	110512956
9	68626020	68641602	110531255
7	25363441	25371970	110527572
7	25342711	25346307	110527571
7	25337411	25341310	110527570
1	67443706	67446493	110527577
7	25803550	25874508	110527576
7	25550621	25725570	110527575
7	25372110	25414754	110527574
7	25921719	25934364	110527579
7	25894729	25903497	110527578
9	69464993	69619255	110531259
9	68917184	68993072	110531258
17	493232	519147	110513416
18	42555724	42588918	110496309
18	42539327	42542965	110496307
18	42491250	42501303	110496306
18	42501407	42506570	110496305
18	42459193	42488419	110496304
18	42362753	42385983	110496302
18	42297566	42303066	110496301
18	42291667	42297772	110496300
18	27974808	27982705	110495960
18	28124599	28199758	110495961
1	13093674	13104588	110537958
2	73999269	74010559	110495967
12	62474679	62476811	110537954
12	62733537	62749580	110537955
2	22381333	22384757	110537956
12	62754437	62768475	110537957
12	62516461	62518611	110537950
12	62568599	62570726	110537952
5	58699995	58710980	110524161
1	47733556	47769809	110524160
5	58756244	58802663	110524163
13	44612906	44623745	110486507
5	58852019	58856447	110524165
5	58808570	58828505	110524164
13	3462510	3469071	110487312
17	3837784	3888090	110487310
17	1832683	1892363	110487311
17	3795458	3803579	110487318
13	44488948	44498025	110486503
17	74124858	74135004	118936308
5	51152280	51174432	110524002
5	51179758	51225817	110524003
5	51059834	51138384	110524000
5	94145444	94164607	110523053
5	94191647	94201341	110523054
5	51419430	51435491	110524007
5	51283536	51291754	110524004
5	51296717	51382751	110524005
5	98488509	98746253	110523058
1	42295019	42324578	110523059
1	46632435	46736863	110524008
5	51692900	51709944	110524009
21	64734656	64754522	110500801
12	91850565	91879167	110513333
26	1931880	1936379	110516127
10	79354449	79431818	110516120
6	83736836	83738715	110526710
1	63245450	63266545	110526711
10	86201044	86209191	110513338
26	44007566	44015263	110526713
6	83746728	83754385	110526714
4	38960535	38994558	110521104
31	30283699	30286467	110504971
15	59240600	59260219	110490460
15	59354919	59375776	110490461
15	59402434	59403789	110490462
1	52816161	52818942	110521107
15	59458488	59459962	110490464
15	59466597	59469238	110490466
3	18188613	18197679	110511795
15	59518022	59549677	110490468
13	1524636	1531929	110500808
4	38235530	38287894	110521101
13	46173911	46176558	118936304
1	73570975	73573371	118936305
3	80905040	80908349	110520653
3	80711056	80734324	110520651
1	28842592	28844660	110520650
3	81066584	81073212	110520657
3	81012098	81038367	110520656
3	80962974	80965465	110520655
3	80979138	80984383	110520654
3	81370360	81529234	110520659
11	3683874	3961133	110520658
21	17476135	17481386	110499875
31	29817580	29825990	110504958
9	58430195	58432397	110532484
31	29747442	29751487	110504956
31	29762841	29794188	110504957
31	29714139	29715857	110504954
31	29496820	29501604	110504952
31	29536330	29609223	110504953
31	29501548	29532327	110504950
Y	39631264	39730848	110504951
5	63670201	63672004	110522879
5	63554638	63557123	110522878
9	4445724	4448001	110515470
5	54297793	54301057	110522871
5	54955247	54957290	110522873
5	54552355	54554389	110522872
5	60480168	60484430	110522875
5	61841561	61842727	110522877
17	1263796	1309357	110515478
31	20587740	20876250	110504399
15	23387536	23399051	110510445
5	97290197	97568592	110510444
2	5592254	5594852	110510441
6	2149240	2199894	110525063
6	2002088	2105141	110525062
6	101228	233824	110525061
1	12257968	12312639	110525067
17	88912896	88965638	110510448
2	37607093	37621875	110488991
14	22255019	22256391	110488990
14	22284429	22335359	110488993
14	22341775	22393750	110488994
14	22748887	22786969	110488997
14	22418616	22728487	110488996
14	23274433	23313885	110488999
9	58530767	58592985	110532489
2	12924472	12934534	110515783
9	18718365	18833482	110531665
13	33335447	33339727	100499617
25	13234864	13241404	100499616
12	90509128	90550905	100499615
19	65466211	65470001	100499614
12	70280718	70308202	100499613
1	33216358	33245765	110521527
6	69590045	69591263	100499611
30	20638578	20644195	110521525
30	20632806	20637984	110521528
30	20648384	20655332	110521529
11	78593824	78595871	100499619
6	66098317	66122139	100499618
17	23066103	23074400	110493478
2	63036389	63040509	110493479
17	23101801	23123984	110493472
17	23125813	23133480	110493473
17	23178814	23185757	110493470
17	23189080	23221333	110493471
17	23081478	23085256	110493476
17	23061465	23065621	110493477
17	23095456	23101754	110493474
17	23124029	23125413	110493475
5	36390704	36392237	118964712
5	45656669	45682486	118964713
5	100666147	100667320	118964711
5	71517672	71531965	118964718
13	4261402	4262576	110495140
17	12392101	12392941	110495141
13	4156320	4160562	110495142
17	14386371	14433474	110495144
13	8888837	8896570	110495146
1	80266640	80349843	110530293
10	80942545	81014251	110514786
23	1624386	1764018	110514785
3	23946808	23950487	110514781
25	26636405	26666349	110504332
28	31335088	31340029	110508949
24	10765892	10809404	110503728
3	23302772	23306081	110514434
24	10596575	10605378	110503721
24	10636698	10701524	110503722
24	10633071	10636790	110503723
24	10706207	10709800	110503725
24	10726288	10730411	110503726
24	10711334	10720111	110503727
5	92632817	92634901	110524821
5	92673694	92858324	110524823
3	26866410	26890388	110516464
5	92942035	92954198	110524826
5	93002071	93041479	110524827
5	92968501	93001381	110524828
28	31138086	31169294	110508941
10	5872303	5876717	110533281
28	31285146	31305211	110508945
3	10769638	10827121	110508944
3	10831566	10847242	110508947
28	31306108	31319060	110508946
20	23379584	23387585	110499203
12	93544837	93602139	110534257
20	23429346	23469781	110499201
20	23353584	23363508	110499200
20	23946660	23964458	110499207
17	12738317	12744330	118940291
17	12748403	12763829	118940292
20	23768770	23800554	110499205
19	64202220	64215617	118941525
19	64215286	64220569	118941526
19	64540285	64552914	118941527
19	61854195	61855887	118941520
19	62455117	62460307	118941522
Y	11004090	11018061	110509609
3	11966198	11977986	110509608
Y	10473432	10496533	110509605
Y	10064167	10309768	110509604
Y	10974442	11003230	110509607
Y	10923070	10969315	110509606
Y	9461338	9501419	110509601
3	11987253	12004723	110509600
Y	9510367	9760908	110509602
26	38260378	38300839	110506752
22	15581319	15586397	110501478
22	15590720	15607266	110501479
22	15497172	15501749	110501476
22	15577071	15580959	110501477
22	15414900	15423802	110501474
22	15424718	15433882	110501475
22	15394975	15401706	110501472
22	15401792	15415120	110501473
22	15365708	15379144	110501470
2	102771145	102777929	110501471
23	49378136	49402299	110502921
3	6794547	6811294	110507732
27	20307603	20323469	110507731
27	20194684	20301815	110507730
23	50025694	50043368	110502925
1	21535882	21565723	110507736
23	49523981	49532309	110502927
23	50078607	50101700	110502926
23	50004825	50009139	110502928
27	20453137	20465432	110507739
12	82771312	82774763	110539000
12	83390113	83392771	110539001
12	83488548	83492193	110539002
12	83498829	83589257	110539004
12	83662375	83691589	110539005
25	10551895	10578291	110504187
12	84342181	84356369	110539007
17	43088807	43089377	118940431
6	80008833	80038224	110518431
17	43119819	43120389	118940433
3	32241667	32246402	110518433
17	43126326	43126833	118940435
17	43120884	43121527	118940434
12	88336013	88375636	110518436
17	43130086	43130656	118940436
6	94579252	94618293	110527030
26	8564300	8805872	110527031
6	100198536	100252879	110527036
6	100256433	100334545	110527037
1	65168842	65171950	110527034
26	891282	936297	110527035
7	77380754	77390369	110529034
1	73580171	73589533	110529036
7	77963641	78044805	110529037
7	76793582	76979155	110529031
7	77218060	77231065	110529033
7	79389098	79421631	110529039
22	7526258	7597443	110501299
22	7429727	7436795	110501292
22	7425287	7447727	110501293
22	7323597	7326019	110501290
22	7421304	7423921	110501291
22	7490871	7499919	110501296
22	7517413	7525380	110501297
22	7453053	7472601	110501294
22	7480701	7488300	110501295
26	37718220	37724879	110506746
12	82859309	83307730	110538663
12	82838617	82846704	110538662
2	24106644	24124814	110538661
12	82835075	82838503	110538660
12	83402278	83405039	110538667
12	83396856	83399815	110538666
12	83384122	83390118	110538665
12	83319255	83377434	110538664
12	83411816	83416515	110538669
12	83405787	83411465	110538668
19	55468907	55472622	110498145
10	48945663	48955133	110534173
10	48881449	48907973	110534172
10	48854852	48877877	110534171
10	48840604	48855932	110534170
10	49029563	49103820	110534177
10	48988339	48993933	110534176
2	14902388	14923867	110534175
10	48979532	48980528	110534174
19	55448001	55449293	110498143
10	49189943	49212130	110534179
10	49160630	49181760	110534178
19	55428446	55444908	110498142
2	85734259	85748399	110498141
6	78763607	78909337	110506124
26	39375242	39598772	110506127
19	55679068	55706728	110498148
26	38373941	38400472	110506123
28	8976699	8978156	110508274
15	24625469	24731493	110489855
9	56645780	56652084	110532435
9	56708553	56809173	110532436
9	56661757	56708327	110532437
9	56590691	56641983	110532433
2	41694437	41710790	110489853
9	56809991	56812100	110532438
21	59941937	59945075	100329196
2	76400220	76410715	100329197
7	43487093	43491299	100329195
17	5155908	5168235	110513077
17	5199654	5211507	110513076
18	13075064	13080819	100329199
3	78139884	78145723	118944722
3	82161157	82197813	118944725
3	83546922	83612879	118944726
27	13352729	13365310	118944728
28	733004	858106	100136604
Y	34145403	34155439	100136605
Y	31956161	31958564	100136606
23	19891713	19927867	100136607
7	17468347	17473938	100136600
12	57350942	57357274	100136601
18	42440345	42451777	100136602
18	18445083	18447303	100136603
13	29842005	29894155	100136608
12	9809972	9841662	100136609
27	769005	776178	110507298
27	787157	799246	110507299
27	456052	470573	110507294
27	487222	495836	110507295
27	695191	731585	110507297
27	218315	305904	110507290
27	377037	426656	110507292
2	9849134	9983302	110507293
16	52740890	52743713	110492257
10	47068699	47121636	110534116
17	54276064	54287002	110494099
18	37922153	37930745	110496141
18	37910977	37922130	110496140
18	37958328	37961910	110496143
18	37962097	37965967	110496142
18	37978117	37992369	110496145
18	37967046	37970966	110496144
18	38008948	38020224	110496147
18	37995963	38003989	110496146
18	38029173	38057722	110496149
18	38005691	38008782	110496148
19	39512902	39520165	110497814
2	83008120	83022102	110497815
19	39520894	39550308	110497816
2	82978247	83002869	110497810
19	39453934	39480147	110497811
19	39485758	39496795	110497812
19	39498620	39503300	110497813
19	39615310	39656681	110497818
19	39590341	39605843	110497819
18	52552468	52557653	110496497
9	4043130	4183512	110531315
2	76273512	76293411	110496495
18	52462369	52472077	110496494
18	52398658	52428130	110496493
18	52428225	52436609	110496492
18	52352725	52396978	110496491
9	4214149	4261440	110531318
18	52641237	52644819	110496499
18	52606702	52637735	110496498
4	40484102	40490234	110522612
1	21733594	21747189	110508215
28	30264150	30265990	110508214
28	30629942	30649835	110508217
28	28972133	28982333	110508211
28	28983099	29003237	110508212
28	31433122	31466447	110508219
28	31374369	31397685	110508218
4	39523336	39527140	110522615
26	9090166	9108249	110516734
12	29536432	29583025	110536840
12	29637483	29638915	110536843
12	29607637	29608459	110536842
12	30581313	30582677	110536845
12	30738229	30739712	110536847
12	30602356	30603294	110536846
12	32390534	32401265	110536849
12	31713248	31738374	110536848
7	56757066	56772426	110528028
7	55711635	55714713	110528024
7	56107667	56295859	110528025
7	56482373	56593011	110528026
7	56599243	56604594	110528027
7	55420466	55566988	110528020
7	55567122	55571727	110528021
7	55505406	55508166	110528022
7	55727429	55735021	110528023
4	39528427	39562620	110522616
8	48678813	48803417	110529993
1	77752585	77763628	110529992
1	77695907	77735548	110529991
8	48356004	48616588	110529990
8	49387165	49420283	110529997
8	49278849	49381386	110529996
8	49147967	49198179	110529995
8	49122049	49140712	110529994
8	49442708	49491248	110529999
1	77924536	78308978	110529998
19	11115879	11212126	110497368
19	11225326	11227282	110497369
9	27768636	27772723	110531867
9	27601045	27623830	110531864
9	27633636	27647365	110531865
9	27588954	27599597	110531863
9	27480038	27487512	110531860
9	27494465	27561525	110531861
9	27894036	27896838	110531868
9	28163668	28283460	110531869
15	43134207	43156862	118938889
8	56783278	56793172	110530198
8	56558346	56575547	110530195
15	80836729	80841276	118938882
8	56663849	56667934	110530197
8	56601898	56604165	110530196
8	56470141	56486904	110530191
15	28817839	28818590	118938886
15	81503516	81526001	118938885
8	56522893	56526802	110530192
22	37803783	37804836	110501824
13	20764473	20796285	110485901
13	20796505	20814147	110485900
13	20825311	20835903	110485903
13	20815855	20819689	110485902
13	20886619	20912188	110485905
13	20860370	20880503	110485904
13	20914197	20916586	110485906
13	20928612	20941121	110485909
13	20923122	20928076	110485908
27	37417331	37524637	110512371
8	12026183	12029309	110529379
8	12018534	12025748	110529378
8	11985446	11990521	110529377
8	11990636	11992300	110529376
8	11993083	11995440	110529375
8	11919066	11984048	110529374
8	11828959	11839997	110529371
8	11782664	11830121	110529370
12	17250072	17256274	110537086
12	17269677	17275098	110537087
12	17147015	17164284	110537084
12	17168354	17236967	110537085
12	17164588	17167121	110537082
2	19527995	19548154	110537080
12	17109610	17112122	110537081
12	17263321	17269669	110537088
12	17275246	17279138	110537089
19	4418701	4423685	118941418
8	80328531	80339721	110530738
8	79920521	79922353	110530731
8	79928053	79929537	110530730
8	80028447	80033697	110530733
8	79966738	79977588	110530732
8	80071563	80074533	110530735
8	80033624	80036953	110530734
8	80088660	80312550	110530737
8	80312525	80327493	110530736
12	78332868	78384166	110538508
12	78417929	78421199	110538509
12	28201316	28214296	110537338
11	23996588	24049588	110535513
12	28176092	28178670	110537334
12	78078298	78089535	110538503
12	28186375	28190186	110537336
12	78059446	78070574	110538501
2	20094421	20131881	110537330
12	78224770	78319145	110538507
12	28149922	28162034	110537332
