"gene","esoxID","Tau","tau_range","tau_mean","tau_med"
"110489067","ENSELUG00000008068",0.385768809826888,0.245775889995422,0.262880864829176,0.262880864829176
"110489066","ENSELUG00000008087",0.755609502399846,0.237678702328206,0.874448853563949,0.874448853563949
"110504654","ENSELUG00000008087",0.993288204728052,0.237678702328206,0.874448853563949,0.874448853563949
"110489064","ENSELUG00000007943",0.0815932208087296,0.124843814924821,0.14401512827114,0.14401512827114
"110504669","ENSELUG00000007943",0.206437035733551,0.124843814924821,0.14401512827114,0.14401512827114
"110489061","ENSELUG00000007921",0.199159246240909,0.0269089569623909,0.185704767759713,0.185704767759713
"110504661","ENSELUG00000007921",0.172250289278518,0.0269089569623909,0.185704767759713,0.185704767759713
"110489057","ENSELUG00000007658",0.228542060365521,0.0615146887063045,0.197784716012369,0.197784716012369
"110504659","ENSELUG00000007658",0.167027371659217,0.0615146887063045,0.197784716012369,0.197784716012369
"110489048","ENSELUG00000007359",0.208250211852213,0.0178648488331569,0.199317787435634,0.199317787435634
"110504642","ENSELUG00000007359",0.190385363019056,0.0178648488331569,0.199317787435634,0.199317787435634
"110489040","ENSELUG00000000173",0.820006031031495,0.209442079151988,0.715284991455501,0.715284991455501
"110504647","ENSELUG00000000173",0.610563951879507,0.209442079151988,0.715284991455501,0.715284991455501
"110501633","ENSELUG00000004999",0.385244056949385,0.118488875312202,0.444488494605485,0.444488494605485
"110520446","ENSELUG00000004999",0.503732932261586,0.118488875312202,0.444488494605485,0.444488494605485
"110491354","ENSELUG00000023254",0.315257529826085,0.0308302967878812,0.330672678220025,0.330672678220025
"110525320","ENSELUG00000023254",0.346087826613966,0.0308302967878812,0.330672678220025,0.330672678220025
"110491785","ENSELUG00000002780",0.474904482315164,0.0222457932725121,0.463781585678907,0.463781585678907
"110525376","ENSELUG00000002780",0.452658689042651,0.0222457932725121,0.463781585678907,0.463781585678907
"110501673","ENSELUG00000002928",0.446601967320942,0.0052179983230014,0.449210966482443,0.449210966482443
"110521236","ENSELUG00000002928",0.451819965643943,0.0052179983230014,0.449210966482443,0.449210966482443
"110522720","ENSELUG00000000090",0.465539355851782,0.342831932559849,0.294123389571857,0.294123389571857
"110491888","ENSELUG00000000090",0.122707423291933,0.342831932559849,0.294123389571857,0.294123389571857
"110492166","ENSELUG00000003528",0.558337794981467,0.0546089483383119,0.585642269150622,0.585642269150622
"110521291","ENSELUG00000003528",0.612946743319778,0.0546089483383119,0.585642269150622,0.585642269150622
"110492171","ENSELUG00000003559",0.200610261341686,0.0238594613667503,0.188680530658311,0.188680530658311
"110522731","ENSELUG00000003559",0.176750799974936,0.0238594613667503,0.188680530658311,0.188680530658311
"110526541","ENSELUG00000009369",0.0997500840191594,0.0236700327020007,0.087915067668159,0.087915067668159
"110506672","ENSELUG00000009369",0.0760800513171587,0.0236700327020007,0.087915067668159,0.087915067668159
"110521288","ENSELUG00000003917",0.0775608511311842,0.0341909420790032,0.0604653800916827,0.0604653800916827
"110492408","ENSELUG00000003917",0.0433699090521811,0.0341909420790032,0.0604653800916827,0.0604653800916827
"110492288","ENSELUG00000004057",0.695025283798826,0.238804514591085,0.814427541094368,0.814427541094368
"110521283","ENSELUG00000004057",0.93382979838991,0.238804514591085,0.814427541094368,0.814427541094368
"110492362","ENSELUG00000004125",0.126523254922738,0.0162658573942779,0.118390326225599,0.118390326225599
"110521282","ENSELUG00000004125",0.11025739752846,0.0162658573942779,0.118390326225599,0.118390326225599
"110492461","ENSELUG00000017827",0.705155495508895,0.175341039619237,0.792826015318514,0.792826015318514
"110521299","ENSELUG00000017827",0.880496535128132,0.175341039619237,0.792826015318514,0.792826015318514
"110521296","ENSELUG00000017786",0.313107827371336,0.398584561443284,0.512400108092978,0.512400108092978
"110492469","ENSELUG00000017786",0.71169238881462,0.398584561443284,0.512400108092978,0.512400108092978
"110522733","ENSELUG00000000706",0.648013874325143,0.0857901166742036,0.690908932662245,0.690908932662245
"110492500","ENSELUG00000000706",0.733803990999347,0.0857901166742036,0.690908932662245,0.690908932662245
"110492531","ENSELUG00000017585",0.458862148214231,0.493713557485626,0.705718926957044,0.705718926957044
"110521301","ENSELUG00000017585",0.952575705699857,0.493713557485626,0.705718926957044,0.705718926957044
"110492538","ENSELUG00000017566",0.172866188904356,0.0678834061955882,0.20680789200215,0.20680789200215
"110521302","ENSELUG00000017566",0.240749595099944,0.0678834061955882,0.20680789200215,0.20680789200215
"110521303","ENSELUG00000017524",0.565286559051967,0.0567409468649829,0.536916085619476,0.536916085619476
"110492563","ENSELUG00000017524",0.508545612186984,0.0567409468649829,0.536916085619476,0.536916085619476
"110492579","ENSELUG00000017450",0.912327718484517,0.353450668920607,0.735602384024214,0.735602384024214
"110521306","ENSELUG00000017450",0.55887704956391,0.353450668920607,0.735602384024214,0.735602384024214
"110522734","ENSELUG00000017387",0.811855360471676,0.073168435075986,0.775271142933683,0.775271142933683
"110492612","ENSELUG00000017387",0.73868692539569,0.073168435075986,0.775271142933683,0.775271142933683
"110490161","ENSELUG00000008937",0.959587915180123,0.178943724840912,0.870116052759667,0.870116052759667
"110500285","ENSELUG00000008937",0.780644190339211,0.178943724840912,0.870116052759667,0.870116052759667
"110492741","ENSELUG00000016956",0.306880536274193,0.10222224195742,0.357991657252903,0.357991657252903
"110521324","ENSELUG00000016956",0.409102778231614,0.10222224195742,0.357991657252903,0.357991657252903
"110492759","ENSELUG00000005367",0.781538755208673,0.0211939011484694,0.792135705782907,0.792135705782907
"110521334","ENSELUG00000005367",0.802732656357142,0.0211939011484694,0.792135705782907,0.792135705782907
"110492782","ENSELUG00000005451",0.982843372584519,0.427424286264217,0.76913122945241,0.76913122945241
"110521337","ENSELUG00000005451",0.555419086320302,0.427424286264217,0.76913122945241,0.76913122945241
"110501704","ENSELUG00000005508",0.57687365138358,0.0351110386129735,0.559318132077093,0.559318132077093
"110521338","ENSELUG00000005508",0.541762612770606,0.0351110386129735,0.559318132077093,0.559318132077093
"110492825","ENSELUG00000005702",0.973500128839689,0.0264998711603115,0.986750064419844,0.986750064419844
"110521342","ENSELUG00000005702",1,0.0264998711603115,0.986750064419844,0.986750064419844
"110492846","ENSELUG00000006023",0.145745346592332,0.00020463229451112,0.145643030445077,0.145643030445077
"110521345","ENSELUG00000006023",0.145540714297821,0.00020463229451112,0.145643030445077,0.145643030445077
"110492867","ENSELUG00000006053",0.98244899110268,0.425498502681809,0.769699739761776,0.769699739761776
"110521347","ENSELUG00000006053",0.556950488420871,0.425498502681809,0.769699739761776,0.769699739761776
"110521354","ENSELUG00000006343",0.467536334630808,0.283572280902288,0.609322475081952,0.609322475081952
"110501751","ENSELUG00000006343",0.751108615533096,0.283572280902288,0.609322475081952,0.609322475081952
"110516876","ENSELUG00000018803",0.467557771023966,0.0781499334367103,0.506632737742321,0.506632737742321
"118944524","ENSELUG00000018803",0.545707704460676,0.0781499334367103,0.506632737742321,0.506632737742321
"110526830","ENSELUG00000018827",1,0.122003168077692,0.938998415961154,0.938998415961154
"110526832","ENSELUG00000018827",0.877996831922308,0.122003168077692,0.938998415961154,0.938998415961154
"110526824","ENSELUG00000018962",0.317185184407079,0.0686795781907565,0.351524973502457,0.351524973502457
"118964982","ENSELUG00000018962",0.385864762597835,0.0686795781907565,0.351524973502457,0.351524973502457
"110527022","ENSELUG00000018968",0.990347923207523,0.00965207679247704,0.995173961603761,0.995173961603761
"110527023","ENSELUG00000018968",1,0.00965207679247704,0.995173961603761,0.995173961603761
"110493043","ENSELUG00000006582",0.369229630945365,0.336765196089545,0.537612228990138,0.537612228990138
"110521363","ENSELUG00000006582",0.705994827034911,0.336765196089545,0.537612228990138,0.537612228990138
"110493006","ENSELUG00000006610",0.527602373350411,0.32531587006275,0.690260308381786,0.690260308381786
"110521362","ENSELUG00000006610",0.852918243413161,0.32531587006275,0.690260308381786,0.690260308381786
"110493059","ENSELUG00000006673",0.524404904790565,0.319849441649909,0.684329625615519,0.684329625615519
"110521364","ENSELUG00000006673",0.844254346440474,0.319849441649909,0.684329625615519,0.684329625615519
"110493150","ENSELUG00000006851",0.968947268021013,0.0240432050379347,0.956925665502046,0.956925665502046
"110522741","ENSELUG00000006851",0.944904062983078,0.0240432050379347,0.956925665502046,0.956925665502046
"110521368","ENSELUG00000006919",0.199870748100159,0.536053115653938,0.467897305927127,0.467897305927127
"110493152","ENSELUG00000006919",0.735923863754096,0.536053115653938,0.467897305927127,0.467897305927127
"110493155","ENSELUG00000007033",0.536709640844738,0.0936524073620363,0.48988343716372,0.48988343716372
"110521373","ENSELUG00000007033",0.443057233482702,0.0936524073620363,0.48988343716372,0.48988343716372
"110493250","ENSELUG00000007138",0.173688914915312,0.0298259493662818,0.188601889598453,0.188601889598453
"110521379","ENSELUG00000007138",0.203514864281594,0.0298259493662818,0.188601889598453,0.188601889598453
"110521385","ENSELUG00000007349",0.190709107008661,0.00135217430683213,0.191385194162077,0.191385194162077
"110493335","ENSELUG00000007349",0.192061281315493,0.00135217430683213,0.191385194162077,0.191385194162077
"110493358","ENSELUG00000007386",1,0.508186832265961,0.74590658386702,0.74590658386702
"110521386","ENSELUG00000007386",0.491813167734039,0.508186832265961,0.74590658386702,0.74590658386702
"110493383","ENSELUG00000000274",0.861233191029152,0.0592758892083953,0.831595246424954,0.831595246424954
"110521389","ENSELUG00000000274",0.801957301820756,0.0592758892083953,0.831595246424954,0.831595246424954
"110521391","ENSELUG00000007772",0.460135078230645,0.32784124605961,0.62405570126045,0.62405570126045
"110493405","ENSELUG00000007772",0.787976324290255,0.32784124605961,0.62405570126045,0.62405570126045
"110493415","ENSELUG00000007822",0.748099685867295,0.109918283389043,0.803058827561816,0.803058827561816
"110517476","ENSELUG00000007822",0.858017969256338,0.109918283389043,0.803058827561816,0.803058827561816
"110526800","ENSELUG00000020423",0.129313227508176,0.126400257863317,0.192513356439835,0.192513356439835
"118964966","ENSELUG00000020423",0.255713485371494,0.126400257863317,0.192513356439835,0.192513356439835
"110526797","ENSELUG00000020347",0.114580381029343,0.0546889920230754,0.141924877040881,0.141924877040881
"110526798","ENSELUG00000020347",0.169269373052418,0.0546889920230754,0.141924877040881,0.141924877040881
"110526803","ENSELUG00000020269",0.837959440244046,0.234251334725233,0.72083377288143,0.72083377288143
"110526806","ENSELUG00000020269",0.603708105518813,0.234251334725233,0.72083377288143,0.72083377288143
"110493488","ENSELUG00000008200",0.644191384517638,0.125360887809463,0.706871828422369,0.706871828422369
"110521407","ENSELUG00000008200",0.769552272327101,0.125360887809463,0.706871828422369,0.706871828422369
"110493502","ENSELUG00000008387",0.832555275462903,0.521435789276125,0.57183738082484,0.57183738082484
"110521406","ENSELUG00000008387",0.311119486186778,0.521435789276125,0.57183738082484,0.57183738082484
"110521409","ENSELUG00000008484",0.632363766381826,0.112970755293566,0.688849144028609,0.688849144028609
"110493507","ENSELUG00000008484",0.745334521675392,0.112970755293566,0.688849144028609,0.688849144028609
"110493566","ENSELUG00000008795",0.866895781079801,0.541242755413908,0.596274403372847,0.596274403372847
"110521411","ENSELUG00000008795",0.325653025665893,0.541242755413908,0.596274403372847,0.596274403372847
"110493572","ENSELUG00000008913",0.575841244861731,0.0876878200061054,0.619685154864783,0.619685154864783
"110522748","ENSELUG00000008913",0.663529064867836,0.0876878200061054,0.619685154864783,0.619685154864783
"110493586","ENSELUG00000009175",0.483747762842623,0.165855898802462,0.400819813441392,0.400819813441392
"110521414","ENSELUG00000009175",0.317891864040161,0.165855898802462,0.400819813441392,0.400819813441392
"110493603","ENSELUG00000009225",0.23066134211884,0.320312488198409,0.390817586218045,0.390817586218045
"110521416","ENSELUG00000009225",0.55097383031725,0.320312488198409,0.390817586218045,0.390817586218045
"110533812","ENSELUG00000009294",1,0,1,1
"110520944","ENSELUG00000009294",1,0,1,1
"110501772","ENSELUG00000009310",0.864385198541154,0.135614801458846,0.932192599270577,0.932192599270577
"110520945","ENSELUG00000009310",1,0.135614801458846,0.932192599270577,0.932192599270577
"110493623","ENSELUG00000009344",0.898999004247133,0.115901143565364,0.841048432464451,0.841048432464451
"110508655","ENSELUG00000009344",0.783097860681769,0.115901143565364,0.841048432464451,0.841048432464451
"110508905","ENSELUG00000009405",0.188243182707161,0.0356273673159414,0.17042949904919,0.17042949904919
"110493658","ENSELUG00000009405",0.15261581539122,0.0356273673159414,0.17042949904919,0.17042949904919
"110493697","ENSELUG00000009813",0.980096300679007,0.0199036993209927,0.990048150339504,0.990048150339504
"110509244","ENSELUG00000009813",1,0.0199036993209927,0.990048150339504,0.990048150339504
"110493793","ENSELUG00000010267",0.907241965394514,0.0804942817935295,0.947489106291279,0.947489106291279
"110510003","ENSELUG00000010267",0.987736247188043,0.0804942817935295,0.947489106291279,0.947489106291279
"110493816","ENSELUG00000010409",0.516411581681814,0.021571515780426,0.527197339572027,0.527197339572027
"110510264","ENSELUG00000010409",0.53798309746224,0.021571515780426,0.527197339572027,0.527197339572027
"110510928","ENSELUG00000001233",0.443553656120709,0.132290669881036,0.37740832118019,0.37740832118019
"110493855","ENSELUG00000001233",0.311262986239672,0.132290669881036,0.37740832118019,0.37740832118019
"110493875","ENSELUG00000010714",0.89424599281179,0.0512579934197409,0.91987498952166,0.91987498952166
"110511358","ENSELUG00000010714",0.945503986231531,0.0512579934197409,0.91987498952166,0.91987498952166
"110493906","ENSELUG00000010793",0.333300794655552,0.0280190574878639,0.347310323399484,0.347310323399484
"110512077","ENSELUG00000010793",0.361319852143415,0.0280190574878639,0.347310323399484,0.347310323399484
"110493917","ENSELUG00000010858",0.338409180010002,0.108914400764403,0.2839519796278,0.2839519796278
"110511950","ENSELUG00000010858",0.229494779245599,0.108914400764403,0.2839519796278,0.2839519796278
"110493968","ENSELUG00000010974",0.181489593866718,0.520405491818613,0.441692339776024,0.441692339776024
"118948024","ENSELUG00000010974",0.70189508568533,0.520405491818613,0.441692339776024,0.441692339776024
"110493948","ENSELUG00000010993",0.298245166790318,0.0120797916440694,0.304285062612352,0.304285062612352
"110512529","ENSELUG00000010993",0.310324958434387,0.0120797916440694,0.304285062612352,0.304285062612352
"110493986","ENSELUG00000011086",0.214226164708098,0.0200910570798405,0.204180636168178,0.204180636168178
"110513011","ENSELUG00000011086",0.194135107628258,0.0200910570798405,0.204180636168178,0.204180636168178
"110494015","ENSELUG00000011267",0.506234115105457,0.31993427649141,0.346266976859751,0.346266976859751
"110513500","ENSELUG00000011267",0.186299838614046,0.31993427649141,0.346266976859751,0.346266976859751
"110494037","ENSELUG00000011309",0.262939116640495,0.480908312285847,0.503393272783419,0.503393272783419
"110513605","ENSELUG00000011309",0.743847428926342,0.480908312285847,0.503393272783419,0.503393272783419
"110494051","ENSELUG00000011531",0.983856238721331,0.0680447569761737,0.949833860233244,0.949833860233244
"110513717","ENSELUG00000011531",0.915811481745157,0.0680447569761737,0.949833860233244,0.949833860233244
"110494071","ENSELUG00000011600",0.310062920684257,0.424616790843925,0.522371316106219,0.522371316106219
"110514038","ENSELUG00000011600",0.734679711528181,0.424616790843925,0.522371316106219,0.522371316106219
"110494084","ENSELUG00000011685",0.771298690430595,0.159772675475438,0.851185028168314,0.851185028168314
"110514161","ENSELUG00000011685",0.931071365906033,0.159772675475438,0.851185028168314,0.851185028168314
"110494184","ENSELUG00000012085",0.160390763632938,0.000113230808640369,0.160334148228618,0.160334148228618
"110515869","ENSELUG00000012085",0.160277532824298,0.000113230808640369,0.160334148228618,0.160334148228618
"110494212","ENSELUG00000012421",0.0890008491842084,0.0198089949385204,0.0790963517149482,0.0790963517149482
"110515971","ENSELUG00000012421",0.0691918542456879,0.0198089949385204,0.0790963517149482,0.0790963517149482
"110494252","ENSELUG00000012650",0.466779218014192,0.0741294145930694,0.503843925310727,0.503843925310727
"110516533","ENSELUG00000012650",0.540908632607261,0.0741294145930694,0.503843925310727,0.503843925310727
"110494278","ENSELUG00000000467",0.157537275603991,0.034153295124565,0.140460628041709,0.140460628041709
"110516970","ENSELUG00000000467",0.123383980479426,0.034153295124565,0.140460628041709,0.140460628041709
"110494303","ENSELUG00000012987",0.426264031082316,0.0778643596917414,0.387331851236445,0.387331851236445
"110517311","ENSELUG00000012987",0.348399671390575,0.0778643596917414,0.387331851236445,0.387331851236445
"110494333","ENSELUG00000013056",0.627569274060876,0.194472071353083,0.724805309737418,0.724805309737418
"110517792","ENSELUG00000013056",0.82204134541396,0.194472071353083,0.724805309737418,0.724805309737418
"110494358","ENSELUG00000013141",0.991526159521701,0.0777743815035838,0.952638968769909,0.952638968769909
"118936285","ENSELUG00000013141",0.913751778018117,0.0777743815035838,0.952638968769909,0.952638968769909
"110494415","ENSELUG00000013613",0.20990375491508,0.00235317241157448,0.208727168709293,0.208727168709293
"110519016","ENSELUG00000013613",0.207550582503506,0.00235317241157448,0.208727168709293,0.208727168709293
"110494458","ENSELUG00000014316",0.898796426239373,0.0398829662371815,0.878854943120782,0.878854943120782
"110519951","ENSELUG00000014316",0.858913460002191,0.0398829662371815,0.878854943120782,0.878854943120782
"110494478","ENSELUG00000014555",0.770265618193186,0.229734381806814,0.885132809096593,0.885132809096593
"110519986","ENSELUG00000014555",1,0.229734381806814,0.885132809096593,0.885132809096593
"110494582","ENSELUG00000015203",0.80868274838022,0.168259658606771,0.892812577683605,0.892812577683605
"110520069","ENSELUG00000015203",0.97694240698699,0.168259658606771,0.892812577683605,0.892812577683605
"110494604","ENSELUG00000015250",0.368286163972162,0.0732703659458401,0.331650980999242,0.331650980999242
"110520078","ENSELUG00000015250",0.295015798026322,0.0732703659458401,0.331650980999242,0.331650980999242
"110494626","ENSELUG00000015453",0.867484890965276,0.596453442831582,0.569258169549485,0.569258169549485
"110520111","ENSELUG00000015453",0.271031448133694,0.596453442831582,0.569258169549485,0.569258169549485
"110494649","ENSELUG00000015558",0.932540606487234,0.0823462041925748,0.891367504390947,0.891367504390947
"110520123","ENSELUG00000015558",0.85019440229466,0.0823462041925748,0.891367504390947,0.891367504390947
"110494657","ENSELUG00000015638",0.366444432248019,0.076056552145432,0.328416156175303,0.328416156175303
"110520144","ENSELUG00000015638",0.290387880102587,0.076056552145432,0.328416156175303,0.328416156175303
"110494752","ENSELUG00000015860",0.404741807247883,0.0772500374270857,0.36611678853434,0.36611678853434
"110520206","ENSELUG00000015860",0.327491769820797,0.0772500374270857,0.36611678853434,0.36611678853434
"110494808","ENSELUG00000016074",0.775543843012433,0.219794772440954,0.665646456791956,0.665646456791956
"110520258","ENSELUG00000016074",0.555749070571479,0.219794772440954,0.665646456791956,0.665646456791956
"110494832","ENSELUG00000016104",0.296848406922086,0.193974621901527,0.199861095971322,0.199861095971322
"110520267","ENSELUG00000016104",0.102873785020558,0.193974621901527,0.199861095971322,0.199861095971322
"110494892","ENSELUG00000016229",0.972767663939892,0.0376264772740955,0.953954425302845,0.953954425302845
"110532139","ENSELUG00000016229",0.935141186665797,0.0376264772740955,0.953954425302845,0.953954425302845
"110520323","ENSELUG00000016340",0.419563240725955,0.127530818426536,0.355797831512687,0.355797831512687
"110494902","ENSELUG00000016340",0.292032422299419,0.127530818426536,0.355797831512687,0.355797831512687
"110494911","ENSELUG00000016486",0.172019850648488,0.0477965380250189,0.148121581635979,0.148121581635979
"110520385","ENSELUG00000016486",0.124223312623469,0.0477965380250189,0.148121581635979,0.148121581635979
"110494967","ENSELUG00000016545",0.146664181946771,0.187907557692564,0.240617960793053,0.240617960793053
"110520365","ENSELUG00000016545",0.334571739639335,0.187907557692564,0.240617960793053,0.240617960793053
"110495023","ENSELUG00000016570",0.346918524187838,0.475512656911339,0.584674852643507,0.584674852643507
"110520414","ENSELUG00000016570",0.822431181099177,0.475512656911339,0.584674852643507,0.584674852643507
"110495093","ENSELUG00000016964",0.172580103719387,0.357615803930406,0.35138800568459,0.35138800568459
"110520482","ENSELUG00000016964",0.530195907649794,0.357615803930406,0.35138800568459,0.35138800568459
"110495228","ENSELUG00000017147",0.97957860254262,0.0207979996376876,0.969179602723776,0.969179602723776
"110532156","ENSELUG00000017147",0.958780602904933,0.0207979996376876,0.969179602723776,0.969179602723776
"110495317","ENSELUG00000017378",0.998028470428961,0.10585260393269,0.945102168462616,0.945102168462616
"110520570","ENSELUG00000017378",0.892175866496271,0.10585260393269,0.945102168462616,0.945102168462616
"110495325","ENSELUG00000017397",0.455519854174422,0.184188911372344,0.547614309860594,0.547614309860594
"110520584","ENSELUG00000017397",0.639708765546767,0.184188911372344,0.547614309860594,0.547614309860594
"110495327","ENSELUG00000017419",0.225486271576872,0.133538282877544,0.158717130138101,0.158717130138101
"110520608","ENSELUG00000017419",0.0919479886993287,0.133538282877544,0.158717130138101,0.158717130138101
"110495340","ENSELUG00000017435",0.896669116428346,0.445627818204038,0.673855207326327,0.673855207326327
"110520598","ENSELUG00000017435",0.451041298224308,0.445627818204038,0.673855207326327,0.673855207326327
"110495425","ENSELUG00000017530",0.760740945011674,0.0848452373942707,0.803163563708809,0.803163563708809
"110520673","ENSELUG00000017530",0.845586182405945,0.0848452373942707,0.803163563708809,0.803163563708809
"110495464","ENSELUG00000000700",0.953960717652732,0.0100432415931804,0.958982338449322,0.958982338449322
"110520739","ENSELUG00000000700",0.964003959245912,0.0100432415931804,0.958982338449322,0.958982338449322
"110495580","ENSELUG00000017981",0.188141901406804,0.0187201891658999,0.197501995989754,0.197501995989754
"110520827","ENSELUG00000017981",0.206862090572704,0.0187201891658999,0.197501995989754,0.197501995989754
"110520931","ENSELUG00000018082",0.723133086434617,0.0687652630044595,0.688750454932387,0.688750454932387
"110495641","ENSELUG00000018082",0.654367823430157,0.0687652630044595,0.688750454932387,0.688750454932387
"110495659","ENSELUG00000018228",0.804646956867354,0.00769465497923683,0.808494284356973,0.808494284356973
"110520933","ENSELUG00000018228",0.812341611846591,0.00769465497923683,0.808494284356973,0.808494284356973
"110495725","ENSELUG00000018464",0.9737234505061,0.0144105498997453,0.966518175556228,0.966518175556228
"110521024","ENSELUG00000018464",0.959312900606355,0.0144105498997453,0.966518175556228,0.966518175556228
"110495745","ENSELUG00000018529",0.802459551750571,0.17987204884545,0.892395576173296,0.892395576173296
"110521096","ENSELUG00000018529",0.982331600596022,0.17987204884545,0.892395576173296,0.892395576173296
"110495782","ENSELUG00000001609",0.651944322756578,0.266857911474842,0.518515367019156,0.518515367019156
"110521117","ENSELUG00000001609",0.385086411281735,0.266857911474842,0.518515367019156,0.518515367019156
"110495823","ENSELUG00000018815",0.268587791970826,0.119977747103815,0.328576665522733,0.328576665522733
"110521155","ENSELUG00000018815",0.388565539074641,0.119977747103815,0.328576665522733,0.328576665522733
"110495868","ENSELUG00000018905",0.536753830387695,0.2130592472233,0.430224206776045,0.430224206776045
"110521202","ENSELUG00000018905",0.323694583164395,0.2130592472233,0.430224206776045,0.430224206776045
"110521263","ENSELUG00000019359",0.260143601923961,0.0517322983753932,0.234277452736265,0.234277452736265
"110495940","ENSELUG00000019359",0.208411303548568,0.0517322983753932,0.234277452736265,0.234277452736265
"110495946","ENSELUG00000000831",0.396868255688695,0.101266037934233,0.346235236721579,0.346235236721579
"110521304","ENSELUG00000000831",0.295602217754462,0.101266037934233,0.346235236721579,0.346235236721579
"110501950","ENSELUG00000020542",0.980086818281247,0.0096621462995572,0.984917891431026,0.984917891431026
"110521553","ENSELUG00000020542",0.989748964580804,0.0096621462995572,0.984917891431026,0.984917891431026
"110521835","ENSELUG00000021823",0.375868486851735,0.0171779650823962,0.367279504310537,0.367279504310537
"110496459","ENSELUG00000021823",0.358690521769339,0.0171779650823962,0.367279504310537,0.367279504310537
"100136242","ENSELUG00000022782",0.54056126422744,0.45943873577256,0.77028063211372,0.77028063211372
"110532254","ENSELUG00000022782",1,0.45943873577256,0.77028063211372,0.77028063211372
"110508708","ENSELUG00000012755",0.994068419090839,0.00593158090916113,0.997034209545419,0.997034209545419
"110530338","ENSELUG00000012755",1,0.00593158090916113,0.997034209545419,0.997034209545419
"110535574","ENSELUG00000004709",0.482521400182467,0.260063744710656,0.352489527827139,0.352489527827139
"110490007","ENSELUG00000004709",0.222457655471811,0.260063744710656,0.352489527827139,0.352489527827139
"110535572","ENSELUG00000004692",0.798173779160341,0.00725030515321323,0.794548626583734,0.794548626583734
"110490008","ENSELUG00000004692",0.790923474007128,0.00725030515321323,0.794548626583734,0.794548626583734
"110535571","ENSELUG00000004623",0.641444949575737,0.1770229518758,0.729956425513636,0.729956425513636
"110490011","ENSELUG00000004623",0.818467901451536,0.1770229518758,0.729956425513636,0.729956425513636
"110535570","ENSELUG00000004604",0.866419941916991,0.0511818354271767,0.892010859630579,0.892010859630579
"110490012","ENSELUG00000004604",0.917601777344168,0.0511818354271767,0.892010859630579,0.892010859630579
"110530340","ENSELUG00000012808",0.642303963903795,0.261839655709951,0.77322379175877,0.77322379175877
"110530341","ENSELUG00000012808",0.904143619613746,0.261839655709951,0.77322379175877,0.77322379175877
"110530343","ENSELUG00000012826",0.875939131566745,0.124060868433255,0.937969565783372,0.937969565783372
"110508705","ENSELUG00000012826",1,0.124060868433255,0.937969565783372,0.937969565783372
"110508704","ENSELUG00000012875",0.696032911617789,0.225992394163083,0.583036714536247,0.583036714536247
"110530345","ENSELUG00000012875",0.470040517454706,0.225992394163083,0.583036714536247,0.583036714536247
"110535566","ENSELUG00000004584",0.959894853954682,0.0235235734120958,0.97165664066073,0.97165664066073
"110490016","ENSELUG00000004584",0.983418427366777,0.0235235734120958,0.97165664066073,0.97165664066073
"110530353","ENSELUG00000013384",0.369558334965798,0.0985752666966362,0.32027070161748,0.32027070161748
"110508697","ENSELUG00000013384",0.270983068269161,0.0985752666966362,0.32027070161748,0.32027070161748
"110530357","ENSELUG00000013473",0.0972859702892639,0.0244166227124036,0.085077658933062,0.085077658933062
"110508693","ENSELUG00000013473",0.0728693475768602,0.0244166227124036,0.085077658933062,0.085077658933062
"110530358","ENSELUG00000013696",0.846231291629924,0.321488309668706,0.685487136795571,0.685487136795571
"110508179","ENSELUG00000013696",0.524742981961218,0.321488309668706,0.685487136795571,0.685487136795571
"110530359","ENSELUG00000001573",0.840622357810016,0.159377642189984,0.920311178905008,0.920311178905008
"110508692","ENSELUG00000001573",1,0.159377642189984,0.920311178905008,0.920311178905008
"110508689","ENSELUG00000013770",0.970131978015887,0.196976016185184,0.871643969923295,0.871643969923295
"110530362","ENSELUG00000013770",0.773155961830703,0.196976016185184,0.871643969923295,0.871643969923295
"100499596","ENSELUG00000013845",0.250086024741613,0.0273479155335178,0.263759982508372,0.263759982508372
"110530365","ENSELUG00000013845",0.277433940275131,0.0273479155335178,0.263759982508372,0.263759982508372
"110529129","ENSELUG00000013853",1,0,1,1
"110508686","ENSELUG00000013853",1,0,1,1
"110529130","ENSELUG00000014056",1,0.0117298206150311,0.994135089692484,0.994135089692484
"110508682","ENSELUG00000014056",0.988270179384969,0.0117298206150311,0.994135089692484,0.994135089692484
"110529131","ENSELUG00000014225",0.782436875255205,0.202555463662019,0.681159143424195,0.681159143424195
"110508679","ENSELUG00000014225",0.579881411593186,0.202555463662019,0.681159143424195,0.681159143424195
"100301859","ENSELUG00000014294",0.16298423709075,0.081789221419779,0.12208962638086,0.12208962638086
"110530371","ENSELUG00000014294",0.0811950156709705,0.081789221419779,0.12208962638086,0.12208962638086
"110530370","ENSELUG00000014405",0.739203749343044,0.0211396617714444,0.749773580228766,0.749773580228766
"110508678","ENSELUG00000014405",0.760343411114488,0.0211396617714444,0.749773580228766,0.749773580228766
"110530372","ENSELUG00000000528",0.0876297430701179,0.00572796851251883,0.0904937273263773,0.0904937273263773
"110508677","ENSELUG00000000528",0.0933577115826367,0.00572796851251883,0.0904937273263773,0.0904937273263773
"110530376","ENSELUG00000014759",0.209715579745326,0.150735816811261,0.134347671339695,0.134347671339695
"110508676","ENSELUG00000014759",0.0589797629340642,0.150735816811261,0.134347671339695,0.134347671339695
